5933.5005, -15205.57
5958.9536, -15291.306
5980.5317, -15377.14
5996.8496, -15442.651
6007.4014, -15477.787
6012.7505, -15500.387
6005.2344, -15523.864
5983.506, -15542.893
5944.8916, -15555.134
5896.4463, -15556.315
5859.839, -15552.765
5833.301, -15540.441
5810.652, -15511.021
5788.8438, -15464.439
5765.6455, -15401.5625
5738.73, -15327.1875
5707.3667, -15251.325
5678.383, -15167.342
5660.7603, -15081.842
5656.7314, -14993.681
5665.0503, -14910.551
5691.63, -14822.218
5733.7, -14742.65
5792.99, -14665.257
5850.453, -14597.084
5903.4863, -14524.673
5959.1514, -14452.314
6015.0703, -14387.824
6060.304, -14335.207
6103.1655, -14279.705
6154.0405, -14213.443
6204.6885, -14148.624
6257.6006, -14080.242
6307.6177, -14013.518
6355.1294, -13944.828
6406.058, -13873.8545
6456.917, -13808.201
6510.506, -13738.537
6557.17, -13669.502
6606.8145, -13596.033
6657.1416, -13523.75
6709.6787, -13451.166
6754.7256, -13386.173
6804.573, -13303.885
6848.9653, -13228.472
6896.254, -13145.202
6933.1543, -13073.289
6962.4067, -12996.638
6989.9316, -12911.917
7016.0815, -12828.32
7041.4053, -12743.688
7057.966, -12662.578
7069.817, -12576.472
7079.663, -12494.133
7093.541, -12410.184
7105.0347, -12346.875
7112.4863, -12303.215
7120.298, -12266.942
7123.955, -12239.733
7130.643, -12207.289
7134.1367, -12179.453
7136.4697, -12158.156
7139.3086, -12130.156
7139.006, -12087.281
7136.1816, -12037.537
7130.893, -11973.932
7122.0347, -11895.378
7110.213, -11819.075
7089.5103, -11739.474
7064.967, -11654.175
7040.2065, -11569.645
7011.291, -11485.142
6976.298, -11409.887
6932.0903, -11335.5625
6876.6167, -11268.144
6809.0474, -11206.625
6741.941, -11159.423
6668.4966, -11119.847
6596.465, -11088.95
6539.3965, -11075.344
6498.9844, -11065.378
6467.9375, -11057.89
6425.069, -11055.035
6361.708, -11049.863
6298.662, -11042.803
6223.6504, -11035.343
6143.1143, -11024.543
6058.5186, -11004.148
5982.0186, -10963.871
5930.817, -10917.28
5901.6562, -10875.842
5867.5635, -10829.202
5825.607, -10778.326
5774.711, -10726.767
5710.5547, -10674.231
5639.6084, -10632.862
5561.8086, -10607.894
5473.9326, -10600.959
5379.7817, -10614.149
5310.3613, -10626.721
5264.4585, -10641.857
5223.96, -10661.142
5180.796, -10681.957
5123.5186, -10708.67
5063.239, -10733.451
5001.665, -10754.759
4929.5728, -10778.475
4851.716, -10800.413
4763.0786, -10820.033
4681.461, -10836.183
4596.014, -10856.717
4513.367, -10881.891
4432.9653, -10912.529
4351.29, -10950.098
4281.136, -10988.086
4220.8696, -11033.447
4167.021, -11080.844
4108.915, -11138.389
4047.0806, -11202.535
3994.9294, -11266.262
3948.6938, -11337.537
3909.28, -11416.7
3874.2417, -11495.01
3845.4868, -11577.5
3831.2651, -11658.952
3821.335, -11754.855
3810.0754, -11844.943
3794.7786, -11933.951
3783.2725, -12022.326
3774.991, -12106.819
3776.0718, -12181.0625
3784.9907, -12242.502
3802.3735, -12280.1
3839.2346, -12308.231
3891.2969, -12327.887
3945.533, -12342.527
3989.2026, -12355.065
4023.3657, -12365.399
4059.769, -12373.488
4087.1567, -12380.337
4115.622, -12389.1
4148.9336, -12404.232
4180.4395, -12422.421
4210.802, -12443.278
4239.1177, -12464.716
4254.243, -12480.603
4269.0635, -12496.183
4284.9375, -12513.607
4314.221, -12524.548
4348.4136, -12531.233
4371.857, -12554.133
4391.2764, -12583.215
4407.068, -12617.559
4418.2754, -12653.443
4420.15, -12696.54
4410.563, -12750.166
4379.589, -12818.279
4332.2393, -12876.9375
4270.283, -12920.482
4201.923, -12948.695
4127.8193, -12967.652
4044.3997, -12977.315
3956.0166, -12979.4
3863.6003, -12981.7705
3778.0623, -12988.794
3683.6338, -12998.146
3591.7163, -13010.237
3503.3135, -13033.496
3424.104, -13064.742
3346.0046, -13093.036
3261.2832, -13115.291
3172.257, -13124.958
3081.5823, -13129.137
2994.953, -13138.581
2908.0903, -13150.096
2819.747, -13169.928
2732.2563, -13199.859
2664.1438, -13246.377
2603.4004, -13318.033
2547.8835, -13404.902
2496.6196, -13478.463
2437.8765, -13535.64
2386.145, -13555.845
2348.4844, -13547.251
2323.0273, -13521.447
2304.5034, -13480.609
2292.1802, -13432.451
2284.0535, -13375.004
2290.4, -13308.406
2316.5193, -13253.748
2356.727, -13212.222
2403.806, -13183.725
2464.958, -13165.583
2543.2483, -13152.938
2622.8884, -13148.0205
2711.644, -13152.643
2800.6003, -13169.874
2884.2527, -13202.823
2954.865, -13252.47
3009.224, -13316.256
3045.5962, -13367.487
3065.7617, -13394.677
3075.344, -13420.809
3080.2146, -13459.539
3080.9817, -13481.336
3083.2454, -13519.493
3088.367, -13558.019
3090.1707, -13592.135
3090.9688, -13613.664
3092.7363, -13644.819
3096.7192, -13680.49
3102.4229, -13718.401
3109.796, -13765.34
3113.808, -13806.405
3115.513, -13847.384
3117.1533, -13916.902
3123.0083, -13992.521
3140.9102, -14072.768
3162.96, -14156.082
3174.3032, -14245.479
3176.9197, -14330.32
3178.9507, -14368.537
3179.8782, -14390.979
3205.583, -14374.865
3220.7285, -14353.254
3225.7007, -14331.697
3225.1216, -14299.523
3221.6538, -14267.303
3216.766, -14237.137
3208.1602, -14196.841
3196.9492, -14137.582
3182.4355, -14059.595
3168.794, -13977.315
3156.206, -13898.755
3152.137, -13811.689
3155.1377, -13732.93
3158.3623, -13679.763
3156.3608, -13640.862
3158.1462, -13608.673
3166.9949, -13588.3
3171.5125, -13568.273
3177.3987, -13527.684
3179.6777, -13489.727
3179.9167, -13451.502
3182.1821, -13426.412
3182.2144, -13397.979
3186.2827, -13355.246
3192.2249, -13291.736
3204.5742, -13217.365
3215.9556, -13139.687
3228.9104, -13058.939
3243.1443, -12973.766
3257.4482, -12884.594
3266.6582, -12798.994
3269.1187, -12708.872
3265.834, -12622.143
3260.335, -12531.331
3250.9404, -12442.82
3238.7034, -12363.694
3227.2344, -12274.786
3219.7393, -12187.182
3215.287, -12102.891
3209.766, -12022.691
3208.206, -11935.502
3211.284, -11848.208
3220.225, -11764.312
3230.362, -11675.488
3236.054, -11590.252
3244.0815, -11502.24
3255.6853, -11415.164
3269.087, -11325.395
3277.9688, -11236.368
3284.908, -11148.773
3289.5576, -11067.207
3294.869, -10976.336
3297.0693, -10889.738
3299.7073, -10802.635
3315.9243, -10715.482
3343.0696, -10632.66
3377.7397, -10554.54
3420.427, -10474.901
3468.1145, -10401.637
3523.0044, -10334.178
3587.3071, -10265.929
3651.801, -10202.955
3714.7993, -10140.103
3777.6365, -10078.161
3846.6655, -10011.027
3904.11, -9946.46
3953.6633, -9872.951
3996.5728, -9796.1045
4037.0166, -9716.834
4071.5957, -9639.447
4095.3105, -9559.802
4104.13, -9471.483
4094.0474, -9383.907
4071.2812, -9305.189
4036.5852, -9246.561
3985.4868, -9199.611
3919.3987, -9158.8
3845.4685, -9117.204
3768.4888, -9070.631
3697.0215, -9030.986
3620.351, -8982.498
3551.599, -8926.992
3489.3262, -8860.814
3436.1538, -8788.289
3391.9866, -8702.455
3362.7715, -8612.354
3349.262, -8526.864
3346.1494, -8436.01
3354.3162, -8344.595
3384.933, -8260.729
3431.4443, -8202.492
3483.1404, -8169.366
3535.38, -8158.3496
3585.8608, -8169.8486
3631.3247, -8200.155
3677.8433, -8239.252
3729.5789, -8283.839
3785.52, -8342.408
3829.4124, -8413.582
3862.9688, -8495.582
3886.003, -8584.997
3891.8215, -8675.642
3872.8486, -8746.32
3841.1692, -8781.952
3809.2578, -8789.569
3774.656, -8778.534
3740.3445, -8758.936
3693.0977, -8728.143
3640.726, -8689.213
3578.9922, -8637.743
3508.332, -8574.283
3445.3623, -8517.196
3389.187, -8448.439
3351.4055, -8371.379
3333.5977, -8283.788
3336.1182, -8203.039
3357.442, -8128.5654
3394.9514, -8072.3184
3445.6726, -8032.3115
3499.6323, -8006.4453
3579.0522, -7983.966
3685.3716, -7968.698
3793.0898, -7961.1274
3923.5552, -7958.539
4044.3872, -7956.2866
4160.7144, -7958.2803
4274.6675, -7959.592
4368.231, -7960.918
4438.6064, -7962.2803
4473.911, -7960.579
4496.906, -7960.1045
4467.989, -7936.4277
4431.0737, -7920.394
4397.3477, -7916.372
4354.0137, -7919.6646
4301.2197, -7929.371
4225.2646, -7945.7495
4122.497, -7968.181
4019.267, -7989.366
3897.4631, -8003.9517
3776.1968, -8007.5713
3646.267, -7999.1396
3525.811, -7988.559
3403.782, -7976.5137
3283.442, -7967.2188
3158.9133, -7955.61
3041.0286, -7948.6577
2920.6135, -7947.379
2801.1155, -7949.559
2677.0623, -7951.949
2561.0808, -7959.084
2441.0728, -7973.122
2345.5576, -7989.5967
2287.9517, -7996.045
2256.5789, -7998.0063
2228.2236, -8002.366
2175.9622, -8009.5654
2096.352, -8012.6587
2003.4419, -8008.658
1883.6597, -8001.537
1758.8181, -7996.0767
1641.1211, -7997.324
1530.3822, -8002.6016
1404.4443, -8007.126
1285.0706, -8009.663
1161.9407, -8015.4443
1041.3624, -8021.528
911.7903, -8015.916
793.7601, -7995.842
674.6892, -7949.6357
584.8799, -7884.449
526.5324, -7811.7925
489.66718, -7739.958
465.9585, -7650.178
457.6152, -7550.9644
457.01807, -7433.376
458.71432, -7316.9736
458.37244, -7191.4346
456.74176, -7072.741
458.45074, -6956.73
460.40988, -6832.152
458.9558, -6711.6772
458.48975, -6592.653
463.9424, -6470.841
469.29285, -6353.419
468.79306, -6234.6855
467.56686, -6122.1553
471.3175, -5985.283
475.92386, -5866.26
474.89874, -5753.329
473.0275, -5632.0493
475.86658, -5510.7627
479.7068, -5391.135
477.9627, -5272.166
474.91306, -5143.0396
476.0319, -5029.356
477.70383, -4901.9
471.70773, -4785.256
463.51184, -4657.6045
459.1264, -4544.1484
456.6167, -4414.787
449.8457, -4289.3076
444.06577, -4173.513
443.64398, -4053.3838
448.30664, -3932.73
451.0782, -3816.703
456.37436, -3694.5952
462.042, -3574.479
469.16245, -3452.995
471.29416, -3336.71
472.18192, -3214.6433
472.92328, -3095.2766
477.06064, -2971.7542
479.16168, -2861.1692
478.26016, -2739.107
477.07788, -2605.4893
479.49515, -2489.1902
478.4936, -2365.4287
471.87183, -2252.7383
461.79706, -2134.5144
454.77704, -2003.7137
448.87323, -1885.7949
438.62372, -1764.6313
428.4779, -1652.7849
423.89758, -1529.3378
421.42126, -1410.05
413.79315, -1291.8011
406.55743, -1172.354
400.65295, -1050.9078
390.84485, -931.6012
376.83917, -815.92896
368.34833, -702.33655
375.29956, -584.024
397.62442, -458.3417
430.10104, -339.79602
483.14923, -231.71756
558.4083, -133.48549
646.9216, -54.48612
744.15344, 10.604437
844.896, 53.873222
950.49255, 75.44513
1068.9724, 86.3466
1193.0051, 91.58644
1327.1184, 91.23313
1447.29, 85.08071
1570.7542, 78.92977
1685.6792, 78.356384
1815.7356, 77.91911
1938.6925, 73.95968
2059.138, 70.26904
2176.763, 75.153465
2297.8525, 81.49545
2418.7695, 84.01994
2533.4033, 84.49605
2651.1, 89.61553
2773.859, 94.25453
2894.0125, 95.02861
3015.9683, 92.391655
3133.1384, 93.346176
3256.0347, 92.908745
3376.1187, 89.13702
3498.25, 81.81445
3614.5417, 79.243744
3735.1577, 79.25005
3853.4907, 80.6034
3969.2905, 77.37209
4087.2646, 71.19606
4215.7964, 70.01392
4321.8784, 73.76114
4398.717, 76.151054
4442.0366, 76.767624
4463.242, 78.32292
4470.535, 97.43814
4426.506, 101.4541
4389.2075, 95.6297
4340.186, 81.04141
4286.751, 53.958694
4203.988, 4.959172
4103.7407, -55.15728
3995.191, -110.75423
3885.814, -161.1738
3773.8828, -208.83517
3671.9966, -247.22235
3576.4495, -276.2529
3495.642, -297.13266
3443.17, -312.68707
3369.9639, -330.24237
3285.9502, -346.48636
3192.077, -363.39215
3126.4458, -377.12036
3096.8967, -385.51926
3068.9072, -392.02896
3026.5425, -398.75955
2956.0596, -407.9795
2878.5642, -415.82208
2800.48, -426.43774
2715.6675, -437.289
2633.3794, -446.60364
2568.3958, -446.89816
2509.524, -445.43433
2438.072, -445.22696
2354.923, -443.93307
2276.9395, -441.5102
2187.063, -439.11008
2099.7585, -439.52124
2014.651, -443.95813
1928.582, -448.30328
1844.7263, -450.78992
1755.0359, -453.92282
1692.4237, -459.80075
1660.3391, -464.38004
1635.2861, -466.63275
1591.8456, -464.82825
1523.4696, -460.07962
1449.977, -457.3122
1364.9349, -454.35208
1275.4645, -451.53653
1187.625, -466.1806
1119.396, -502.5975
1077.2854, -553.8124
1056.4788, -609.4856
1048.301, -674.14874
1048.1136, -755.0069
1049.1588, -860.6782
1049.0255, -977.6583
1043.2942, -1097.0638
1035.9492, -1217.5417
1034.9379, -1335.4694
1033.3074, -1455.9312
1029.1799, -1577.0311
1023.8862, -1698.6332
1025.6702, -1815.9614
1029.4552, -1937.4647
1030.1495, -2057.5393
1028.1277, -2171.7388
1029.6454, -2288.7288
1031.5295, -2412.15
1031.6189, -2532.5952
1029.2368, -2654.5837
1030.6082, -2770.842
1033.3693, -2891.8005
1035.6677, -3010.4875
1034.1249, -3133.2559
1034.411, -3250.1787
1037.9608, -3377.94
1041.0164, -3496.6396
1039.762, -3612.0269
1037.0262, -3728.9856
1036.0496, -3857.811
1033.4329, -3984.3086
1025.8981, -4098.9243
1018.9241, -4215.715
1015.9204, -4329.3965
1014.1224, -4449.422
1007.15735, -4571.021
1001.54285, -4696.658
1006.2133, -4814.138
1014.4628, -4933.0684
1018.8135, -5047.0273
1021.6131, -5167.803
1028.8723, -5285.6724
1034.397, -5407.837
1033.6344, -5528.4404
1029.4451, -5649.452
1029.875, -5766.644
1029.2358, -5882.1035
1026.0889, -6001.655
1020.0075, -6123.3755
1017.8998, -6246.8228
1016.837, -6369.16
1014.2754, -6489.0923
1009.1037, -6618.0527
1010.23254, -6734.0225
1022.24976, -6854.8374
1048.2654, -6971.962
1093.0287, -7082.503
1158.6545, -7177.7188
1242.9961, -7252.9766
1340.0875, -7310.4434
1447.0948, -7354.107
1551.964, -7380.458
1662.2732, -7399.4736
1782.1235, -7416.714
1912.9233, -7441.8955
2030.0815, -7462.249
2149.8494, -7480.0176
2247.3577, -7492.1265
2321.3987, -7502.074
2402.4749, -7507.0522
2485.948, -7504.813
2568.818, -7499.615
2650.3335, -7496.8853
2710.0947, -7496.2266
2761.339, -7493.7783
2810.999, -7493.915
2861.6396, -7496.869
2925.2542, -7503.4766
2981.5583, -7510.756
3034.1262, -7515.2983
3104.0955, -7523.1934
3179.7407, -7531.4116
3261.8164, -7546.4663
3337.624, -7583.523
3387.4946, -7630.453
3417.4656, -7686.233
3440.1384, -7749.1924
3473.001, -7826.1006
3521.7344, -7894.98
3575.2092, -7928.7188
3623.608, -7929.4336
3654.187, -7907.701
3674.2036, -7873.585
3685.418, -7830.6787
3694.144, -7779.4697
3709.6162, -7707.4395
3741.229, -7632.7866
3790.4473, -7575.292
3844.495, -7540.1475
3903.1726, -7524.3096
3968.8823, -7520.887
4043.89, -7523.101
4131.3247, -7524.9106
4215.6143, -7521.916
4301.886, -7515.4766
4382.6064, -7507.466
4459.25, -7501.712
4536.168, -7496.5806
4609.839, -7492.9443
4688.2837, -7494.6763
4781.6304, -7504.9688
4892.6143, -7516.629
5003.9775, -7526.5186
5113.855, -7536.761
5243.7363, -7547.458
5366.061, -7555.508
5481.7764, -7559.639
5599.4424, -7561.0537
5716.712, -7558.7993
5836.76, -7555.717
5942.5737, -7549.77
6065.8594, -7531.9053
6173.157, -7504.255
6288.895, -7459.6426
6389.7603, -7396.7637
6467.0537, -7314.6216
6524.275, -7217.7456
6564.3447, -7111.681
6589.2876, -7006.1
6600.694, -6894.659
6603.917, -6774.414
6610.297, -6640.71
6615.045, -6520.667
6615.5254, -6399.1104
6615.4688, -6277.747
6621.866, -6154.516
6628.7246, -6036.078
6629.7607, -5916.3486
6630.155, -5795.7886
6635.667, -5681.831
6641.757, -5562.9473
6639.567, -5445.133
6633.139, -5323.652
6626.639, -5202.9863
6617.0327, -5081.2676
6603.1177, -4964.458
6589.5415, -4835.8716
6578.9355, -4714.543
6543.9385, -4593.7217
6492.3496, -4521.4907
6430.687, -4462.6475
6381.2637, -4421.6055
6355.396, -4401.675
6348.1016, -4354.394
6356.325, -4320.969
6356.833, -4276.531
6333.6016, -4240.6045
6303.744, -4229.223
6273.7803, -4237.319
6245.0957, -4259.3467
6222.1655, -4295.213
6202.6885, -4343.593
6191.026, -4403.168
6190.0347, -4472.9487
6209.0264, -4548.5513
6243.866, -4604.6343
6289.609, -4636.698
6334.3916, -4646.521
6374.926, -4634.1772
6407.6836, -4607.1743
6426.4834, -4570.2246
6435.873, -4523.473
6444.708, -4455.4824
6462.007, -4361.506
6481.975, -4247.0557
6497.1445, -4133.8643
6510.2163, -4016.8477
6521.824, -3899.7368
6534.256, -3776.1294
6543.249, -3660.3003
6548.0195, -3548.8696
6552.541, -3430.4106
6560.1763, -3308.9434
6566.1953, -3192.9595
6566.9854, -3076.3372
6568.4033, -2958.4668
6575.857, -2837.8716
6585.5415, -2720.0093
6590.2046, -2594.6628
6594.6426, -2474.8804
6603.206, -2353.1885
6611.8633, -2227.6497
6612.522, -2116.208
6611.8403, -1994.9617
6614.058, -1873.367
6615.2246, -1759.9757
6608.7896, -1643.1376
6600.217, -1521.1569
6595.275, -1400.6111
6595.141, -1271.068
6592.7324, -1152.7026
6590.3325, -1030.3635
6588.459, -916.80774
6578.3135, -794.04425
6546.4526, -685.20795
6488.5396, -592.31604
6403.65, -520.34924
6319.1494, -481.391
6237.835, -464.0136
6148.266, -459.8465
6038.5215, -461.6402
5915.6885, -463.38263
5797.3984, -464.3631
5675.822, -465.50446
5555.8003, -466.73273
5432.255, -462.84653
5314.692, -458.28595
5186.8887, -456.8304
5068.246, -456.55124
4943.331, -452.84235
4851.8413, -451.41174
4761.39, -451.9393
4672.356, -452.25543
4586.5894, -447.91495
4510.5015, -444.74265
4440.295, -444.52966
4381.169, -444.72202
4319.378, -441.90982
4263.4272, -438.29376
4217.7993, -434.55536
4153.969, -421.74997
4083.8486, -396.74927
4014.5703, -350.0258
3947.355, -274.62897
3877.4324, -182.00653
3792.3293, -92.26264
3699.092, -19.101557
3613.4146, 11.061314
3557.349, 10.014989
3529.0942, -12.244961
3514.066, -42.58262
3511.2405, -82.47308
3521.0693, -128.52417
3542.0435, -175.18883
3577.7974, -224.0847
3632.6826, -274.01904
3704.5046, -320.41193
3807.9204, -360.31543
3900.1787, -380.55212
